domain|urls|paths|subdomains|proto
reclameaqui.com.br|http://reclameaqui.com.br/;http://www.reclameaqui.com.br/|/||HTTPS;HTTP
sixflags.com|http://www.sixflags.com/;http://sixflags.com/|/||HTTPS;HTTP
redeamigadacrianca.org.br|http://www.redeamigadacrianca.org.br/;http://redeamigadacrianca.org.br/|/||HTTPS;HTTP
solbrilhando.com.br|http://solbrilhando.com.br/curiosidades;http://www.solbrilhando.com.br/curiosidades|/curiosidades||HTTPS;HTTP
planetabebe.com.br|http://planetabebe.com.br/;http://www.planetabebe.com.br/|/||HTTPS;HTTP
verbeat.com.br|http://www.verbeat.com.br/;http://verbeat.com.br/|/||HTTPS;HTTP
via6.com|http://rec6.via6.com/|/||HTTP
howstuffworks.com|http://science.howstuffworks.com/|/||HTTPS;HTTP
pistissophiah.org|http://pistissophiah.org/;http://www.pistissophiah.org/|/||HTTPS;HTTP
pensador.info|http://pensador.info/;http://www.pensador.info/|/||HTTPS;HTTP
saibaja.com.br|http://www.saibaja.com.br/;http://saibaja.com.br/|/||HTTPS;HTTP
solarviews.com|http://solarviews.com/;http://www.solarviews.com/|/||HTTPS;HTTP
wiktionary.org|http://www.pt.wiktionary.org/;http://pt.wiktionary.org/|/||HTTPS;HTTP
shvoong.com|http://www.pt.shvoong.com/;http://pt.shvoong.com/|/||HTTP
piketes.com.ar|http://piketes.com.ar/www/latinoamerica/argentina/humor.htm;http://www.piketes.com.ar/www/latinoamerica/argentina/humor.htm|/www/latinoamerica/argentina/humor.htm||HTTPS;HTTP
sosconsumidor.com.br|http://sosconsumidor.com.br/;http://www.sosconsumidor.com.br/|/||HTTPS;HTTP
velhosabio.com.br|http://www.velhosabio.com.br/;http://velhosabio.com.br/|/||HTTPS;HTTP
ueba.com.br|http://ueba.com.br/;http://www.ueba.com.br/|/||HTTPS;HTTP
clix.pt|http://publico.clix.pt/calvin_and_hobbes/index.asp;http://www.publico.clix.pt/calvin_and_hobbes/index.asp|/calvin_and_hobbes/index.asp||HTTPS;HTTP
sitedecuriosidades.com|http://www.sitedecuriosidades.com/;http://sitedecuriosidades.com/|/||HTTPS;HTTP
velhosamigos.com.br|http://www.velhosamigos.com.br/;http://velhosamigos.com.br/|/||HTTPS;HTTP
sempretops.com|http://sempretops.com/;http://www.sempretops.com/|/||HTTP
ibict.br|http://sbrt.ibict.br/|/||HTTPS;HTTP
significadodesonhos.com|http://significadodesonhos.com/;http://www.significadodesonhos.com/|/||HTTPS;HTTP
wordreference.com|http://wordreference.com/;http://www.wordreference.com/|/||HTTP
siicsalud.com|http://www.siicsalud.com/;http://siicsalud.com/|/||HTTPS;HTTP
valedabencao.org.br|http://www.valedabencao.org.br/;http://valedabencao.org.br/|/||HTTP
theregister.co.uk|http://theregister.co.uk/odds/bofh/;http://www.theregister.co.uk/odds/bofh/|/odds/bofh/||HTTP
rampadeacesso.com|http://rampadeacesso.com/;http://www.rampadeacesso.com/|/||HTTP
popcrunch.com|http://popcrunch.com/;http://www.popcrunch.com/|/||HTTPS;HTTP
pontosbr.com|http://www.pontosbr.com/;http://pontosbr.com/|/||HTTPS;HTTP
discoverykidsbrasil.com|http://ws.discoverykidsbrasil.com/;http://www.ws.discoverykidsbrasil.com/|/||HTTP
orkut.etc.br|http://orkut.etc.br/;http://www.orkut.etc.br/|/||HTTPS;HTTP
spiritist.com|http://www.spiritist.com/;http://spiritist.com/|/||HTTPS;HTTP
wordle.net|http://wordle.net/|/||HTTP
mcw.edu|http://rgd.mcw.edu/|/||HTTPS;HTTP
silkroadpainting.com|http://silkroadpainting.com/;http://www.silkroadpainting.com/|/||HTTP
portaldascuriosidades.com|http://portaldascuriosidades.com/;http://www.portaldascuriosidades.com/|/||HTTPS;HTTP
picarelli.com|http://picarelli.com/;http://www.picarelli.com/|/||HTTPS;HTTP
williamdouglas.com.br|http://www.williamdouglas.com.br/;http://williamdouglas.com.br/|/||HTTPS;HTTP
partes.com.br|http://partes.com.br/;http://www.partes.com.br/|/||HTTPS;HTTP
titanic-whitestarships.com|http://titanic-whitestarships.com/;http://www.titanic-whitestarships.com/|/||HTTPS;HTTP
unica-cartelera.com.ar|http://unica-cartelera.com.ar/;http://www.unica-cartelera.com.ar/|/||HTTPS;HTTP
spfw.com.br|http://spfw.com.br/;http://www.spfw.com.br/|/||HTTPS;HTTP
pichicola.com|http://pichicola.com/;http://www.pichicola.com/|/||HTTP
primeirossocorros.com|http://primeirossocorros.com/;http://www.primeirossocorros.com/|/||HTTPS;HTTP
talesfromtheotherside.com|http://talesfromtheotherside.com/;http://www.talesfromtheotherside.com/|/||HTTPS;HTTP
significadodosnomes.com|http://www.significadodosnomes.com/;http://significadodosnomes.com/|/||HTTPS;HTTP
radiouniverso.org|http://radiouniverso.org/|/||HTTPS;HTTP
ranking.com.br|http://www.ranking.com.br/;http://ranking.com.br/|/||HTTPS;HTTP
solarnavigator.net|http://solarnavigator.net/;http://www.solarnavigator.net/|/||HTTP
